ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002594.SZ,20250626,337.44,1.763,2.5021,1.9,46.0601,41.3492,8.6851,2.3859,2.2542,0.918,0.918,549466.5855,116241.3941,81905.1221,185412004.6111,39224496.0251
002594.SZ,20250625,349.27,1.0817,1.5352,1.22,47.6749,42.7988,8.9896,2.4696,2.3332,0.8869,0.8869,549466.5855,116241.3941,81905.1221,191912194.3176,40599631.7173
002594.SZ,20250624,343.38,1.2449,1.7668,1.64,46.8709,42.0771,8.838,2.4279,2.2939,0.9021,0.9021,549466.5855,116241.3941,81905.1221,188675836.129,39914969.9061
002594.SZ,20250623,338.2,0.8138,1.1549,1.05,46.1639,41.4423,8.7047,2.3913,2.2593,0.916,0.916,549466.5855,116241.3941,81905.1221,185829599.2161,39312839.4846
002594.SZ,20250620,340.25,0.6326,0.8978,0.63,46.4437,41.6935,8.7575,2.4058,2.273,0.9104,0.9104,549466.5855,116241.3941,81905.1221,186956005.7164,39551134.3425
002594.SZ,20250619,340.5,0.8636,1.2256,0.8,46.4778,41.7242,8.7639,2.4076,2.2746,0.9098,0.9098,549466.5855,116241.3941,81905.1221,187093372.3628,39580194.6911
002594.SZ,20250618,346.95,0.8852,1.2563,0.71,47.3582,42.5145,8.9299,2.4532,2.3177,0.8929,0.8929,549466.5855,116241.3941,81905.1221,190637431.8392,40329951.683
002594.SZ,20250617,343.74,0.6026,0.8552,0.42,46.9201,42.1212,8.8473,2.4305,2.2963,0.9012,0.9012,549466.5855,116241.3941,81905.1221,188873644.0998,39956816.8079
002594.SZ,20250616,344.43,0.8799,1.2488,0.52,47.0142,42.2057,8.865,2.4354,2.3009,0.8994,0.8994,549466.5855,116241.3941,81905.1221,189252776.0438,40037023.3699
002594.SZ,20250613,346.0,1.8086,2.5669,1.22,47.2285,42.3981,8.9055,2.4465,2.3114,0.8953,0.8953,549466.5855,116241.3941,81905.1221,190115438.583,40219522.3586
002594.SZ,20250612,353.24,1.2392,1.7587,0.87,48.2168,43.2853,9.0918,2.4977,2.3597,0.877,0.877,549466.5855,116241.3941,81905.1221,194093576.662,41061110.0519
002594.SZ,20250611,361.99,1.7473,2.4798,1.32,49.4112,44.3575,9.317,2.5595,2.4182,0.8558,0.8558,549466.5855,116241.3941,81905.1221,198901409.2851,42078222.2503
002594.SZ,20250610,353.13,1.4778,2.0974,1.1,26.6601,23.9334,4.9147,1.381,1.3048,0.8772,0.8772,303906.5855,116241.3941,81905.1221,107318532.5376,41048323.4985
002594.SZ,20250609,348.14,2.1945,3.1145,1.78,26.2834,23.5952,4.8453,1.3615,1.2863,0.8898,0.8898,303906.5855,116241.3941,81905.1221,105802038.676,40468278.942
002594.SZ,20250606,359.96,0.7717,1.0951,0.55,27.1758,24.3963,5.0098,1.4077,1.33,0.8606,0.8606,303906.5855,116241.3941,81905.1221,109394214.5166,41842252.2202
002594.SZ,20250605,360.75,0.9344,1.3261,0.61,27.2354,24.4498,5.0208,1.4108,1.3329,0.8587,0.8587,303906.5855,116241.3941,81905.1221,109634300.7191,41934082.9216
002594.SZ,20250604,360.52,1.2638,1.7936,0.76,27.218,24.4342,5.0176,1.4099,1.3321,0.8593,0.8593,303906.5855,116241.3941,81905.1221,109564402.2045,41907347.4009
002594.SZ,20250603,356.0,1.5648,2.2208,0.83,26.8768,24.1279,4.9547,1.3922,1.3154,0.8702,0.8702,303906.5855,116241.3941,81905.1221,108190744.438,41381936.2996
002594.SZ,20250530,352.3,1.6393,2.3266,0.83,26.5974,23.8771,4.9032,1.3778,1.3017,0.8793,0.8793,303906.5855,116241.3941,81905.1221,107066290.0717,40951843.1414
002594.SZ,20250529,361.13,1.6523,2.3449,0.87,27.2641,24.4756,5.0261,1.4123,1.3343,0.8578,0.8578,303906.5855,116241.3941,81905.1221,109749785.2216,41978254.6513
002594.SZ,20250528,362.88,1.5292,2.1702,0.79,27.3962,24.5942,5.0504,1.4191,1.3408,0.8537,0.8537,303906.5855,116241.3941,81905.1221,110281621.7462,42181677.091
002594.SZ,20250527,372.41,1.981,2.8115,1.08,28.1157,25.2401,5.1831,1.4564,1.376,0.8318,0.8318,303906.5855,116241.3941,81905.1221,113177851.5061,43289457.5768
002594.SZ,20250526,381.0,2.663,3.7794,1.69,28.7642,25.8223,5.3026,1.49,1.4077,0.8131,0.8131,303906.5855,116241.3941,81905.1221,115788409.0755,44287971.1521
002594.SZ,20250523,405.0,2.0266,2.8762,1.3,30.5761,27.4489,5.6366,1.5839,1.4964,0.7649,0.7649,303906.5855,116241.3941,81905.1221,123082167.1275,47077764.6105
002594.SZ,20250522,398.8,1.2591,1.787,0.75,30.108,27.0287,5.5503,1.5596,1.4735,0.7768,0.7768,303906.5855,116241.3941,81905.1221,121197946.2974,46357067.9671
002594.SZ,20250521,400.0,1.7161,2.4355,1.1,30.1986,27.11,5.567,1.5643,1.4779,0.7744,0.7744,303906.5855,116241.3941,81905.1221,121562634.2,46496557.64
002594.SZ,20250520,394.8,1.4805,2.1012,0.99,29.8061,26.7576,5.4947,1.544,1.4587,0.7846,0.7846,303906.5855,116241.3941,81905.1221,119982319.9554,45892102.3907
002594.SZ,20250519,382.81,1.3883,1.9702,0.93,28.9008,25.9449,5.3278,1.4971,1.4144,0.8092,0.8092,303906.5855,116241.3941,81905.1221,116338479.9953,44498368.0754
002594.SZ,20250516,389.17,1.9729,2.7999,1.47,29.381,26.376,5.4163,1.522,1.4379,0.796,0.796,303906.5855,116241.3941,81905.1221,118271325.879,45237663.3419
002594.SZ,20250515,376.8,1.7963,2.5493,1.59,28.4471,25.5376,5.2442,1.4736,1.3922,0.8221,0.8221,303906.5855,116241.3941,81905.1221,114512001.4164,43799757.2969
002594.SZ,20250514,373.1,1.1673,1.6567,1.08,28.1678,25.2868,5.1927,1.4591,1.3785,0.8303,0.8303,303906.5855,116241.3941,81905.1221,113387547.0501,43369664.1387
002594.SZ,20250513,366.5,1.1336,1.6088,1.02,27.6695,24.8395,5.1008,1.4333,1.3542,0.8452,0.8452,303906.5855,116241.3941,81905.1221,111381763.5858,42602470.9377
002594.SZ,20250512,370.28,1.3882,1.9702,1.31,27.9549,25.0957,5.1534,1.4481,1.3681,0.8366,0.8366,303906.5855,116241.3941,81905.1221,112530530.4789,43041863.4073
002594.SZ,20250509,363.22,1.2364,1.7548,1.22,27.4219,24.6172,5.0552,1.4205,1.342,0.8529,0.8529,303906.5855,116241.3941,81905.1221,110384949.9853,42221199.165
002594.SZ,20250508,359.28,0.7173,1.018,0.61,27.1244,24.3502,5.0003,1.4051,1.3275,0.8622,0.8622,303906.5855,116241.3941,81905.1221,109187558.0384,41763208.0722
002594.SZ,20250507,359.2,0.9363,1.3289,0.76,27.1184,24.3448,4.9992,1.4047,1.3272,0.8624,0.8624,303906.5855,116241.3941,81905.1221,109163245.5116,41753908.7607
002594.SZ,20250506,359.96,1.2757,1.8106,1.04,27.1758,24.3963,5.0098,1.4077,1.33,0.8606,0.8606,303906.5855,116241.3941,81905.1221,109394214.5166,41842252.2202
002594.SZ,20250430,353.09,1.1225,1.5931,0.78,26.6571,23.9307,4.9142,1.3809,1.3046,0.8773,0.8773,303906.5855,116241.3941,81905.1221,107306376.2742,41043673.8428
002594.SZ,20250429,355.0,1.0236,1.4527,0.72,26.8013,24.0601,4.9407,1.3883,1.3117,0.8726,0.8726,303906.5855,116241.3941,81905.1221,107886837.8525,41265694.9055
002594.SZ,20250428,360.0,1.5466,2.195,1.25,27.1788,24.399,5.0103,1.4079,1.3301,0.8605,0.8605,303906.5855,116241.3941,81905.1221,109406370.78,41846901.876
002594.SZ,20250425,370.83,1.1517,1.6344,1.01,27.9964,27.9964,6.6154,1.4502,1.4502,0.8354,0.8354,303906.5855,116241.3941,81905.1221,112697679.101,43105796.1741
002594.SZ,20250424,366.0,1.2981,1.8423,1.27,27.6318,27.6318,6.5292,1.4313,1.4313,0.8464,0.8464,303906.5855,116241.3941,81905.1221,111229810.293,42544350.2406
002594.SZ,20250423,371.99,2.1329,3.027,2.59,28.084,28.084,6.6361,1.4548,1.4548,0.8328,0.8328,303906.5855,116241.3941,81905.1221,113050210.7401,43240636.1913
002594.SZ,20250422,354.84,0.9646,1.3689,1.16,26.7892,26.7892,6.3301,1.3877,1.3877,0.873,0.873,303906.5855,116241.3941,81905.1221,107838212.7988,41247096.2824
002594.SZ,20250421,348.76,0.6448,0.9151,0.68,26.3302,26.3302,6.2217,1.3639,1.3639,0.8882,0.8882,303906.5855,116241.3941,81905.1221,105990460.759,40540348.6063
002594.SZ,20250418,346.0,0.6354,0.9018,0.55,26.1218,26.1218,6.1724,1.3531,1.3531,0.8953,0.8953,303906.5855,116241.3941,81905.1221,105151678.583,40219522.3586
002594.SZ,20250417,349.68,0.7337,1.0413,0.54,26.3996,26.3996,6.2381,1.3675,1.3675,0.8859,0.8859,303906.5855,116241.3941,81905.1221,106270054.8176,40647290.6889
002594.SZ,20250416,352.15,1.1341,1.6095,0.76,26.5861,26.5861,6.2822,1.3772,1.3772,0.8797,0.8797,303906.5855,116241.3941,81905.1221,107020704.0838,40934406.9323
002594.SZ,20250415,359.97,1.0024,1.4226,0.57,27.1765,27.1765,6.4217,1.4078,1.4078,0.8606,0.8606,303906.5855,116241.3941,81905.1221,109397253.5824,41843414.6342
002594.SZ,20250414,359.0,1.2222,1.7346,0.61,27.1033,27.1033,6.4044,1.404,1.404,0.8629,0.8629,303906.5855,116241.3941,81905.1221,109102464.1945,41730660.4819
002594.SZ,20250411,354.98,1.6341,2.3191,0.89,26.7998,26.7998,6.3326,1.3882,1.3882,0.8727,0.8727,303906.5855,116241.3941,81905.1221,107880759.7208,41263370.0776
002594.SZ,20250410,336.4,1.8143,2.5749,1.08,25.3971,25.3971,6.0012,1.3156,1.3156,0.9209,0.9209,303906.5855,116241.3941,81905.1221,102234175.3622,39103604.9752
002594.SZ,20250409,324.6,1.8233,2.5876,1.15,24.5062,24.5062,5.7907,1.2694,1.2694,0.9543,0.9543,303906.5855,116241.3941,81905.1221,98648077.6533,37731956.5249
002594.SZ,20250408,327.51,2.3627,3.3532,1.8,24.7259,24.7259,5.8426,1.2808,1.2808,0.9459,0.9459,303906.5855,116241.3941,81905.1221,99532445.8171,38070218.9817
002594.SZ,20250407,321.76,2.3528,3.3392,2.27,24.2918,24.2918,5.74,1.2583,1.2583,0.9628,0.9628,303906.5855,116241.3941,81905.1221,97784982.9505,37401830.9656
002594.SZ,20250403,357.51,0.8691,1.2334,0.78,26.9908,26.9908,6.3778,1.3981,1.3981,0.8665,0.8665,303906.5855,116241.3941,81905.1221,108649643.3821,41557460.8047
002594.SZ,20250402,360.5,1.0074,1.4297,0.9,27.2165,27.2165,6.4311,1.4098,1.4098,0.8593,0.8593,303906.5855,116241.3941,81905.1221,109558324.0728,41905022.5731
002594.SZ,20250401,365.5,1.3254,1.8811,1.25,27.594,27.594,6.5203,1.4294,1.4294,0.8475,0.8475,303906.5855,116241.3941,81905.1221,111077857.0003,42486229.5436
002594.SZ,20250331,374.9,0.9961,1.4136,0.89,28.3037,28.3037,6.688,1.4661,1.4661,0.8263,0.8263,303906.5855,116241.3941,81905.1221,113934578.904,43578898.6481
002594.SZ,20250328,382.5,0.9888,1.4033,0.7,28.8774,28.8774,6.8236,1.4959,1.4959,0.8099,0.8099,303906.5855,116241.3941,81905.1221,116244268.9538,44462333.2433
002594.SZ,20250327,386.5,1.2422,1.7629,0.87,29.1794,29.1794,6.8949,1.5115,1.5115,0.8015,0.8015,303906.5855,116241.3941,81905.1221,117459895.2958,44927298.8197
002594.SZ,20250326,376.01,1.0341,1.4676,0.67,28.3875,28.3875,6.7078,1.4705,1.4705,0.8239,0.8239,303906.5855,116241.3941,81905.1221,114271915.2139,43707926.5955
002594.SZ,20250325,369.59,1.0589,1.5028,0.65,27.9028,27.9028,6.5933,1.4454,1.4454,0.8382,0.8382,303906.5855,116241.3941,81905.1221,112320834.9349,42961656.8454
002594.SZ,20250324,375.36,1.2723,1.8056,0.79,37.9731,33.6383,7.3377,1.8939,1.6719,0.8253,0.8253,303906.5855,116245.7516,81909.4796,114074375.9333,43634005.3206
002594.SZ,20250321,372.0,2.4268,3.4441,1.6,37.6332,33.3372,7.2721,1.877,1.657,0.8327,0.8327,303906.5855,116245.7516,81909.4796,113053249.806,43243419.5952
002594.SZ,20250320,399.99,1.3713,1.9462,0.97,40.4648,35.8456,7.8192,2.0182,1.7816,0.7745,0.7745,303906.5855,116245.7516,81909.4796,121559595.1341,46497138.1825
002594.SZ,20250319,397.07,1.6203,2.2995,1.23,40.1694,35.5839,7.7621,2.0035,1.7686,0.7802,0.7802,303906.5855,116245.7516,81909.4796,120672187.9045,46157700.5878
002594.SZ,20250318,384.57,1.4911,2.1162,1.27,38.9049,34.4637,7.5178,1.9404,1.713,0.8055,0.8055,303906.5855,116245.7516,81909.4796,116873355.5857,44704628.6928
002594.SZ,20250317,380.25,1.1447,1.6246,1.02,38.4678,34.0765,7.4333,1.9186,1.6937,0.8147,0.8147,303906.5855,116245.7516,81909.4796,115560479.1364,44202447.0459
002594.SZ,20250314,375.94,1.9329,2.7432,2.19,38.0318,33.6903,7.3491,1.8969,1.6745,0.824,0.824,303906.5855,116245.7516,81909.4796,114250641.7529,43701427.8565
002594.SZ,20250313,354.5,0.8793,1.2479,0.97,35.8628,31.7689,6.93,1.7887,1.579,0.8738,0.8738,303906.5855,116245.7516,81909.4796,107734884.5598,41209118.9422
002594.SZ,20250312,351.0,1.1141,1.5811,1.21,35.5088,31.4553,6.8615,1.771,1.5634,0.8826,0.8826,303906.5855,116245.7516,81909.4796,106671211.5105,40802258.8116
002594.SZ,20250311,350.38,0.8204,1.1643,0.68,33.9321,30.0586,6.5569,1.6924,1.494,0.8841,0.8841,290926.5855,116245.7516,81909.4796,101934857.0275,40730186.4456
002594.SZ,20250310,351.0,0.8532,1.2108,0.66,33.9922,30.1118,6.5685,1.6954,1.4967,0.8826,0.8826,290926.5855,116245.7516,81909.4796,102115231.5105,40802258.8116
002594.SZ,20250307,356.4,0.7534,1.0693,0.48,34.5151,30.5751,6.6695,1.7215,1.5197,0.8692,0.8692,290926.5855,116245.7516,81909.4796,103686235.0722,41429985.8702
002594.SZ,20250306,358.93,0.9859,1.3991,0.6,34.7601,30.7921,6.7169,1.7337,1.5305,0.8631,0.8631,290926.5855,116245.7516,81909.4796,104422279.3335,41724087.6218
002594.SZ,20250305,353.96,1.1963,1.6978,0.72,34.2788,30.3657,6.6239,1.7097,1.5093,0.8752,0.8752,290926.5855,116245.7516,81909.4796,102976374.2036,41146346.2363
002594.SZ,20250304,344.84,2.2663,3.2164,1.53,33.3956,29.5833,6.4532,1.6656,1.4704,0.8983,0.8983,290926.5855,116245.7516,81909.4796,100323123.7438,40086184.9817
002594.SZ,20250303,360.21,1.3082,1.8567,0.84,34.8841,30.9019,6.7408,1.7399,1.5359,0.86,0.86,290926.5855,116245.7516,81909.4796,104794665.363,41872882.1838
002594.SZ,20250228,361.82,2.0586,2.9216,1.32,35.04,31.04,6.771,1.7476,1.5428,0.8562,0.8562,290926.5855,116245.7516,81909.4796,105263057.1656,42060037.8439
002594.SZ,20250227,375.5,1.4491,2.0565,0.94,36.3648,32.2136,7.027,1.8137,1.6011,0.825,0.825,290926.5855,116245.7516,81909.4796,109242932.8553,43650279.7258
002594.SZ,20250226,372.1,1.1917,1.6912,0.75,36.0356,31.9219,6.9633,1.7973,1.5866,0.8325,0.8325,290926.5855,116245.7516,81909.4796,108253782.4646,43255044.1704
002594.SZ,20250225,372.49,1.3859,1.9668,0.8,36.0733,31.9554,6.9706,1.7992,1.5883,0.8316,0.8316,290926.5855,116245.7516,81909.4796,108367243.8329,43300380.0135
002594.SZ,20250224,376.28,1.7154,2.4345,0.96,36.4404,32.2805,7.0416,1.8175,1.6044,0.8233,0.8233,290926.5855,116245.7516,81909.4796,109469855.5919,43740951.412
002594.SZ,20250221,383.0,2.0585,2.9214,1.14,37.0912,32.857,7.1673,1.8499,1.6331,0.8088,0.8088,290926.5855,116245.7516,81909.4796,111424882.2465,44522122.8628
002594.SZ,20250220,362.78,1.35,1.916,0.72,35.133,31.1224,6.7889,1.7523,1.5469,0.8539,0.8539,290926.5855,116245.7516,81909.4796,105542346.6877,42171633.7654
002594.SZ,20250219,358.5,1.3929,1.9768,0.67,34.7185,30.7552,6.7088,1.7316,1.5286,0.8641,0.8641,290926.5855,116245.7516,81909.4796,104297180.9018,41674101.9486
002594.SZ,20250218,356.22,2.1661,3.0741,1.02,34.4977,30.5596,6.6662,1.7206,1.5189,0.8696,0.8696,290926.5855,116245.7516,81909.4796,103633868.2868,41409061.635
002594.SZ,20250217,348.5,1.9959,2.8326,0.91,33.7501,29.8973,6.5217,1.6833,1.486,0.8889,0.8889,290926.5855,116245.7516,81909.4796,101387915.0468,40511644.4326
002594.SZ,20250214,356.05,2.0959,2.9746,0.8,34.4812,30.545,6.663,1.7198,1.5182,0.87,0.87,290926.5855,116245.7516,81909.4796,103584410.7673,41389299.8572
002594.SZ,20250213,341.3,1.7191,2.4398,0.59,33.0528,29.2797,6.387,1.6485,1.4553,0.9076,0.9076,290926.5855,116245.7516,81909.4796,99293243.6312,39674675.0211
002594.SZ,20250212,345.05,2.4032,3.4106,0.89,33.4159,29.6014,6.4571,1.6666,1.4713,0.8978,0.8978,290926.5855,116245.7516,81909.4796,100384218.3268,40110596.5896
002594.SZ,20250211,329.9,2.4118,3.4228,1.04,31.9488,28.3017,6.1736,1.5935,1.4067,0.939,0.939,290926.5855,116245.7516,81909.4796,95976680.5565,38349473.4528
002594.SZ,20250210,330.13,2.346,3.3294,1.19,31.971,28.3214,6.1779,1.5946,1.4077,0.9383,0.9383,290926.5855,116245.7516,81909.4796,96043593.6711,38376209.9757
002594.SZ,20250207,326.9,4.19,5.9465,3.23,31.6582,28.0443,6.1175,1.579,1.3939,0.9476,0.9476,290926.5855,116245.7516,81909.4796,95103900.8,38000736.198
002594.SZ,20250206,311.08,3.2815,4.6571,4.2,30.1262,26.6871,5.8214,1.5026,1.3264,0.9958,0.9958,290926.5855,116245.7516,81909.4796,90501442.2173,36161728.4077
002594.SZ,20250205,282.8,1.2504,1.7745,1.89,27.3874,24.261,5.2922,1.366,1.2058,1.0954,1.0954,290926.5855,116245.7516,81909.4796,82274038.3794,32874298.5525
002594.SZ,20250127,274.5,0.5455,0.7741,0.69,26.5836,23.549,5.1369,1.3259,1.1705,1.1285,1.1285,290926.5855,116245.7516,81909.4796,79859347.7198,31909458.8142
002594.SZ,20250124,279.08,0.5862,0.8319,0.72,27.0272,23.9419,5.2226,1.348,1.19,1.11,1.11,290926.5855,116245.7516,81909.4796,81191791.4813,32441864.3565
002594.SZ,20250123,277.11,0.8273,1.1741,1.06,26.8364,23.7729,5.1857,1.3385,1.1816,1.1179,1.1179,290926.5855,116245.7516,81909.4796,80618666.1079,32212860.2259
002594.SZ,20250122,282.5,0.6973,0.9896,0.94,27.3584,24.2353,5.2866,1.3645,1.2046,1.0966,1.0966,290926.5855,116245.7516,81909.4796,82186760.4038,32839424.827
002594.SZ,20250121,286.05,0.6576,0.9332,0.79,27.7022,24.5398,5.353,1.3817,1.2197,1.0829,1.0829,290926.5855,116245.7516,81909.4796,83219549.7823,33252097.2452
002594.SZ,20250120,284.43,1.1682,1.6579,1.64,27.5453,24.4009,5.3227,1.3738,1.2128,1.0891,1.0891,290926.5855,116245.7516,81909.4796,82748248.7138,33063779.1276
002594.SZ,20250117,276.6,0.741,1.0517,1.05,26.787,23.7291,5.1762,1.336,1.1794,1.1199,1.1199,290926.5855,116245.7516,81909.4796,80470293.5493,32153574.8926
002594.SZ,20250116,272.76,0.6243,0.886,0.9,26.4151,23.3997,5.1043,1.3175,1.163,1.1357,1.1357,290926.5855,116245.7516,81909.4796,79353135.461,31707191.2064
002594.SZ,20250115,274.69,0.5362,0.761,0.7,26.602,23.5653,5.1404,1.3268,1.1713,1.1277,1.1277,290926.5855,116245.7516,81909.4796,79914623.771,31931545.507
002594.SZ,20250114,276.3,1.0821,1.5357,1.5,26.7579,23.7034,5.1706,1.3346,1.1781,1.1212,1.1212,290926.5855,116245.7516,81909.4796,80383015.5737,32118701.1671
002594.SZ,20250113,266.0,0.5782,0.8206,0.78,25.7604,22.8198,4.9778,1.2848,1.1342,1.1646,1.1646,290926.5855,116245.7516,81909.4796,77386471.743,30921369.9256
002594.SZ,20250110,266.02,0.6929,0.9834,0.89,25.7624,22.8215,4.9782,1.2849,1.1343,1.1645,1.1645,290926.5855,116245.7516,81909.4796,77392290.2747,30923694.8406
002594.SZ,20250109,269.39,0.5644,0.801,0.59,26.0887,23.1106,5.0413,1.3012,1.1487,1.1499,1.1499,290926.5855,116245.7516,81909.4796,78372712.8678,31315443.0235
002594.SZ,20250108,269.18,0.9384,1.3317,1.04,26.0684,23.0926,5.0373,1.3002,1.1478,1.1508,1.1508,290926.5855,116245.7516,81909.4796,78311618.2849,31291031.4157
002594.SZ,20250107,274.03,0.8234,1.1686,0.94,26.5381,23.5087,5.1281,1.3236,1.1685,1.1305,1.1305,290926.5855,116245.7516,81909.4796,79722612.2246,31854823.3109
002594.SZ,20250106,271.28,0.7092,1.0066,0.81,26.2718,23.2727,5.0766,1.3103,1.1567,1.1419,1.1419,290926.5855,116245.7516,81909.4796,78922564.1144,31535147.494
002594.SZ,20250103,270.73,0.8548,1.2131,1.04,26.2185,23.2255,5.0663,1.3077,1.1544,1.1442,1.1442,290926.5855,116245.7516,81909.4796,78762554.4924,31471212.3307
002594.SZ,20250102,271.1,1.452,2.0606,2.16,26.2544,23.2573,5.0733,1.3095,1.156,1.1427,1.1427,290926.5855,116245.7516,81909.4796,78870197.3291,31514223.2588
002594.SZ,20241231,282.66,0.6677,0.9476,0.85,27.3739,24.249,5.2896,1.3653,1.2053,0.4044,1.0959,290926.5855,116245.7516,81909.4796,82233308.6574,32858024.1473
002594.SZ,20241230,284.99,0.7135,1.0127,0.91,27.5995,24.4489,5.3332,1.3765,1.2152,0.4011,1.087,290926.5855,116245.7516,81909.4796,82911167.6016,33128876.7485
002594.SZ,20241227,286.28,0.6769,0.9606,0.83,27.7244,24.5596,5.3573,1.3828,1.2207,0.3993,1.0821,290926.5855,116245.7516,81909.4796,83286462.8969,33278833.768
002594.SZ,20241226,284.86,0.5816,0.8254,0.69,27.5869,24.4377,5.3308,1.3759,1.2146,0.4013,1.0875,290926.5855,116245.7516,81909.4796,82873347.1455,33113764.8008
002594.SZ,20241225,285.92,0.7174,1.0181,0.85,27.6896,24.5287,5.3506,1.381,1.2192,0.3998,1.0834,290926.5855,116245.7516,81909.4796,83181729.3262,33236985.2975
002594.SZ,20241224,288.42,1.224,1.7371,1.36,27.9317,24.7432,5.3974,1.3931,1.2298,0.3964,1.074,290926.5855,116245.7516,81909.4796,83909045.7899,33527599.6765
002594.SZ,20241223,280.7,0.7012,0.9952,0.79,27.1841,24.0809,5.2529,1.3558,1.1969,0.4073,1.1036,290926.5855,116245.7516,81909.4796,81663092.5499,32630182.4741
002594.SZ,20241220,280.2,0.8319,1.1807,0.91,27.1356,24.038,5.2436,1.3534,1.1948,0.408,1.1056,290926.5855,116245.7516,81909.4796,81517629.2571,32572059.5983
002594.SZ,20241219,285.4,0.7461,1.0588,0.8,27.6392,24.4841,5.3409,1.3785,1.2169,0.4006,1.0854,290926.5855,116245.7516,81909.4796,83030447.5017,33176537.5066
002594.SZ,20241218,284.65,0.7235,1.0268,0.76,27.5666,24.4197,5.3268,1.3749,1.2137,0.4016,1.0883,290926.5855,116245.7516,81909.4796,82812252.5626,33089353.1929
002594.SZ,20241217,282.8,1.5113,2.1448,1.59,27.3874,24.261,5.2922,1.366,1.2058,0.4042,1.0954,290926.5855,116245.7516,81909.4796,82274038.3794,32874298.5525
002594.SZ,20241216,274.95,0.615,0.8728,0.62,26.6272,23.5876,5.1453,1.328,1.1724,0.4158,1.1267,290926.5855,116245.7516,81909.4796,79990264.6832,31961769.4024
002594.SZ,20241213,276.51,0.9666,1.3717,0.96,26.7783,23.7214,5.1745,1.3356,1.179,0.4134,1.1203,290926.5855,116245.7516,81909.4796,80444110.1566,32143112.7749
002594.SZ,20241212,283.68,0.8614,1.2225,0.87,27.4726,24.3365,5.3087,1.3702,1.2096,0.403,1.092,290926.5855,116245.7516,81909.4796,82530053.7746,32976594.8139
002594.SZ,20241211,280.77,0.8031,1.1398,0.82,27.1908,24.0869,5.2542,1.3562,1.1972,0.4072,1.1033,290926.5855,116245.7516,81909.4796,81683457.4108,32638319.6767
002594.SZ,20241210,282.55,1.5134,2.1478,1.82,27.3632,24.2396,5.2875,1.3648,1.2048,0.4046,1.0964,290926.5855,116245.7516,81909.4796,82201306.733,32845237.1146
002594.SZ,20241209,280.49,0.7927,1.1251,0.85,27.1637,24.0628,5.249,1.3548,1.196,0.4076,1.1044,290926.5855,116245.7516,81909.4796,81601997.9669,32605770.8663
002594.SZ,20241206,280.28,1.0727,1.5224,1.14,27.1434,24.0448,5.2451,1.3538,1.1951,0.4079,1.1052,290926.5855,116245.7516,81909.4796,81540903.3839,32581359.2584
002594.SZ,20241205,275.26,0.7765,1.102,0.73,26.6572,23.6142,5.1511,1.3295,1.1737,0.4153,1.1254,290926.5855,116245.7516,81909.4796,80080451.9247,31997805.5854
002594.SZ,20241204,279.98,0.7313,1.0379,0.66,27.1143,24.0191,5.2394,1.3523,1.1938,0.4083,1.1064,290926.5855,116245.7516,81909.4796,81453625.4083,32546485.533
002594.SZ,20241203,282.65,0.7867,1.1165,0.71,27.3729,24.2482,5.2894,1.3652,1.2052,0.4045,1.096,290926.5855,116245.7516,81909.4796,82230399.3916,32856861.6897
002594.SZ,20241202,282.4,1.302,1.8479,1.14,27.3487,24.2267,5.2847,1.364,1.2041,0.4048,1.0969,290926.5855,116245.7516,81909.4796,82157667.7452,32827800.2518
002594.SZ,20241129,274.83,1.1012,1.5628,0.96,26.6156,23.5773,5.1431,1.3275,1.1719,0.416,1.1272,290926.5855,116245.7516,81909.4796,79955353.493,31947819.9122
002594.SZ,20241128,274.58,1.3643,1.9362,1.32,26.5914,23.5558,5.1384,1.3263,1.1708,0.4163,1.1282,290926.5855,116245.7516,81909.4796,79882621.8466,31918758.4743
002594.SZ,20241127,281.0,0.9463,1.343,0.92,27.2131,24.1066,5.2585,1.3573,1.1982,0.4068,1.1024,290926.5855,116245.7516,81909.4796,81750370.5255,32665056.1996
002594.SZ,20241126,281.01,0.819,1.1623,0.75,27.2141,24.1075,5.2587,1.3573,1.1982,0.4068,1.1024,290926.5855,116245.7516,81909.4796,81753279.7914,32666218.6571
002594.SZ,20241125,283.0,1.5014,2.1308,1.52,27.4068,24.2782,5.296,1.3669,1.2067,0.404,1.0946,290926.5855,116245.7516,81909.4796,82332223.6965,32897547.7028
002594.SZ,20241122,278.49,1.0765,1.5278,1.04,26.97,23.8913,5.2116,1.3451,1.1875,0.4105,1.1123,290926.5855,116245.7516,81909.4796,81020144.7959,32373279.3631
002594.SZ,20241121,286.0,0.8218,1.1663,0.76,27.6973,24.5355,5.3521,1.3814,1.2195,0.3997,1.0831,290926.5855,116245.7516,81909.4796,83205003.453,33246284.9576
002594.SZ,20241120,288.46,0.912,1.2943,0.79,27.9356,24.7466,5.3981,1.3933,1.23,0.3963,1.0739,290926.5855,116245.7516,81909.4796,83920682.8533,33532249.5065
002594.SZ,20241119,287.99,1.1351,1.6109,0.84,27.89,24.7063,5.3893,1.391,1.228,0.397,1.0757,290926.5855,116245.7516,81909.4796,83783947.3581,33477614.0033
